saga_pattern,scenario,status_code,response_time,timestamp,load_phase
single_pessimistic,success,200,0.021552085876464844,2025-09-20T17:48:37.308596,single
single_pessimistic,success,200,0.023554086685180664,2025-09-20T17:48:37.432663,single
single_pessimistic,success,200,0.020889997482299805,2025-09-20T17:48:37.554988,single
single_pessimistic,success,200,0.020442962646484375,2025-09-20T17:48:37.676814,single
single_pessimistic,success,200,0.019981861114501953,2025-09-20T17:48:37.798262,single
single_pessimistic,stock_failure,400,0.010202884674072266,2025-09-20T17:48:37.910380,single
single_pessimistic,stock_failure,400,0.010429143905639648,2025-09-20T17:48:38.029057,single
single_pessimistic,stock_failure,400,0.010133028030395508,2025-09-20T17:48:38.148473,single
single_pessimistic,payment_failure,400,0.009434700012207031,2025-09-20T17:48:38.266147,single
single_pessimistic,payment_failure,400,0.008754968643188477,2025-09-20T17:48:38.384989,single
single_pessimistic,load_success,200,0.07405304908752441,2025-09-20T17:51:30.459767,light
single_pessimistic,load_success,200,0.012681007385253906,2025-09-20T17:51:32.950795,light
single_pessimistic,load_success,200,0.020791053771972656,2025-09-20T17:51:34.581490,light
single_pessimistic,load_payment_failure,400,0.009336709976196289,2025-09-20T17:51:37.058845,light
single_pessimistic,load_success,200,0.02050185203552246,2025-09-20T17:51:38.726820,light
single_pessimistic,load_stock_failure,400,0.01026296615600586,2025-09-20T17:51:40.917014,light
single_pessimistic,load_success,200,0.01960587501525879,2025-09-20T17:51:43.088029,light
single_pessimistic,load_success,200,0.02038097381591797,2025-09-20T17:51:45.410820,light
single_pessimistic,load_success,200,0.026320695877075195,2025-09-20T17:51:47.349901,light
single_pessimistic,load_success,400,0.01099705696105957,2025-09-20T17:51:49.491642,light
single_pessimistic,load_success,400,0.003033161163330078,2025-09-20T17:51:51.182887,light
single_pessimistic,load_success,400,0.009308099746704102,2025-09-20T17:51:53.330159,light
single_pessimistic,load_success,400,0.011636018753051758,2025-09-20T17:51:55.444840,light
single_pessimistic,load_success,400,0.013754129409790039,2025-09-20T17:51:56.973787,light
single_pessimistic,load_success,400,0.009846210479736328,2025-09-20T17:51:58.976623,light
single_pessimistic,load_success,400,0.010128259658813477,2025-09-20T17:52:00.525067,light
single_pessimistic,load_success,400,0.008939981460571289,2025-09-20T17:52:02.986543,light
single_pessimistic,load_success,400,0.010301828384399414,2025-09-20T17:52:04.552607,light
single_pessimistic,load_success,400,0.01621699333190918,2025-09-20T17:52:06.542505,light
single_pessimistic,load_success,400,0.010431051254272461,2025-09-20T17:52:08.820348,light
single_pessimistic,load_success,400,0.009607791900634766,2025-09-20T17:52:11.212081,light
single_pessimistic,load_payment_failure,400,0.009217023849487305,2025-09-20T17:52:12.893462,light
single_pessimistic,load_success,400,0.010875940322875977,2025-09-20T17:52:15.037732,light
single_pessimistic,load_success,400,0.010642051696777344,2025-09-20T17:52:17.300622,light
single_pessimistic,load_success,400,0.009902238845825195,2025-09-20T17:52:19.517520,light
single_pessimistic,load_payment_failure,400,0.0034728050231933594,2025-09-20T17:52:21.501259,light
single_pessimistic,load_success,400,0.010061979293823242,2025-09-20T17:52:23.227965,light
single_pessimistic,load_success,400,0.009636163711547852,2025-09-20T17:52:24.775255,light
single_pessimistic,load_success,400,0.010479211807250977,2025-09-20T17:52:26.744215,light
single_pessimistic,load_success,400,0.011633157730102539,2025-09-20T17:52:28.650447,light
single_pessimistic,load_success,400,0.009797096252441406,2025-09-20T17:52:30.863227,light
single_pessimistic,load_success,400,0.017462968826293945,2025-09-20T17:52:33.075011,light
single_pessimistic,load_success,400,0.009590625762939453,2025-09-20T17:52:35.399600,light
single_pessimistic,load_success,400,0.009050846099853516,2025-09-20T17:52:37.624285,light
single_pessimistic,load_success,400,0.012412071228027344,2025-09-20T17:52:39.871146,light
single_pessimistic,load_success,400,0.010001897811889648,2025-09-20T17:52:42.047377,light
single_pessimistic,load_success,400,0.009858131408691406,2025-09-20T17:52:43.561809,light
single_pessimistic,load_success,400,0.01032710075378418,2025-09-20T17:52:45.294281,light
single_pessimistic,load_success,400,0.005448818206787109,2025-09-20T17:52:47.147520,light
single_pessimistic,load_success,400,0.00792384147644043,2025-09-20T17:52:49.161192,light
single_pessimistic,load_success,400,0.01156306266784668,2025-09-20T17:52:51.011367,light
single_pessimistic,load_success,400,0.010740280151367188,2025-09-20T17:52:53.327439,light
single_pessimistic,load_success,400,0.010230064392089844,2025-09-20T17:52:55.774934,light
single_pessimistic,load_success,400,0.009418964385986328,2025-09-20T17:52:57.425443,light
single_pessimistic,load_success,400,0.009459972381591797,2025-09-20T17:52:58.996376,light
single_pessimistic,load_success,200,0.0935831069946289,2025-09-20T17:51:30.480025,light
single_pessimistic,load_stock_failure,400,0.00983285903930664,2025-09-20T17:51:32.255575,light
single_pessimistic,load_success,200,0.02049732208251953,2025-09-20T17:51:34.001161,light
single_pessimistic,load_success,200,0.018413066864013672,2025-09-20T17:51:36.153332,light
single_pessimistic,load_success,200,0.022970914840698242,2025-09-20T17:51:38.137402,light
single_pessimistic,load_success,200,0.02120184898376465,2025-09-20T17:51:40.235092,light
single_pessimistic,load_success,200,0.011241912841796875,2025-09-20T17:51:42.282206,light
single_pessimistic,load_stock_failure,400,0.009573936462402344,2025-09-20T17:51:43.858251,light
single_pessimistic,load_success,200,0.019130945205688477,2025-09-20T17:51:45.548281,light
single_pessimistic,load_success,200,0.02046680450439453,2025-09-20T17:51:47.267619,light
single_pessimistic,load_success,400,0.009762763977050781,2025-09-20T17:51:48.890950,light
single_pessimistic,load_success,200,0.023800134658813477,2025-09-20T17:51:51.098563,light
single_pessimistic,load_stock_failure,400,0.010006189346313477,2025-09-20T17:51:52.933162,light
single_pessimistic,load_success,400,0.009725093841552734,2025-09-20T17:51:54.651587,light
single_pessimistic,load_success,400,0.010267257690429688,2025-09-20T17:51:56.419295,light
single_pessimistic,load_success,400,0.009453058242797852,2025-09-20T17:51:58.871906,light
single_pessimistic,load_success,400,0.010109186172485352,2025-09-20T17:52:00.689710,light
single_pessimistic,load_success,400,0.010110855102539062,2025-09-20T17:52:02.835871,light
single_pessimistic,load_success,400,0.00950479507446289,2025-09-20T17:52:05.157555,light
single_pessimistic,load_success,400,0.009933948516845703,2025-09-20T17:52:06.818053,light
single_pessimistic,load_success,400,0.011712074279785156,2025-09-20T17:52:08.830851,light
single_pessimistic,load_stock_failure,400,0.009500980377197266,2025-09-20T17:52:11.045978,light
single_pessimistic,load_success,400,0.009562015533447266,2025-09-20T17:52:13.269679,light
single_pessimistic,load_success,400,0.010017871856689453,2025-09-20T17:52:15.352822,light
single_pessimistic,load_success,400,0.009958028793334961,2025-09-20T17:52:17.004343,light
single_pessimistic,load_stock_failure,400,0.009937047958374023,2025-09-20T17:52:19.136172,light
single_pessimistic,load_payment_failure,400,0.011887073516845703,2025-09-20T17:52:20.846741,light
single_pessimistic,load_success,400,0.00982213020324707,2025-09-20T17:52:22.840181,light
single_pessimistic,load_success,400,0.010878324508666992,2025-09-20T17:52:24.828689,light
single_pessimistic,load_success,400,0.010426044464111328,2025-09-20T17:52:27.204266,light
single_pessimistic,load_success,400,0.00925898551940918,2025-09-20T17:52:29.553423,light
single_pessimistic,load_success,400,0.010068893432617188,2025-09-20T17:52:31.205990,light
single_pessimistic,load_success,400,0.017367839813232422,2025-09-20T17:52:33.076124,light
single_pessimistic,load_stock_failure,400,0.00900578498840332,2025-09-20T17:52:34.973023,light
single_pessimistic,load_stock_failure,400,0.010381221771240234,2025-09-20T17:52:36.702902,light
single_pessimistic,load_success,400,0.009868144989013672,2025-09-20T17:52:38.304787,light
single_pessimistic,load_success,400,0.0117340087890625,2025-09-20T17:52:40.466853,light
single_pessimistic,load_success,400,0.010302066802978516,2025-09-20T17:52:42.350674,light
single_pessimistic,load_success,400,0.00974416732788086,2025-09-20T17:52:44.269235,light
single_pessimistic,load_success,400,0.011683940887451172,2025-09-20T17:52:46.704418,light
single_pessimistic,load_success,400,0.01027679443359375,2025-09-20T17:52:48.615869,light
single_pessimistic,load_success,400,0.010032176971435547,2025-09-20T17:52:50.386977,light
single_pessimistic,load_stock_failure,400,0.011368989944458008,2025-09-20T17:52:52.420386,light
single_pessimistic,load_success,400,0.009688854217529297,2025-09-20T17:52:54.512768,light
single_pessimistic,load_success,400,0.005993843078613281,2025-09-20T17:52:56.645767,light
single_pessimistic,load_success,400,0.011546134948730469,2025-09-20T17:52:58.821196,light
single_pessimistic,load_success,200,0.0688180923461914,2025-09-20T17:51:30.455461,light
single_pessimistic,load_success,200,0.02101612091064453,2025-09-20T17:51:32.002448,light
single_pessimistic,load_success,200,0.023578882217407227,2025-09-20T17:51:34.349212,light
single_pessimistic,load_success,200,0.01285696029663086,2025-09-20T17:51:36.697775,light
single_pessimistic,load_success,200,0.01955413818359375,2025-09-20T17:51:38.504367,light
single_pessimistic,load_success,200,0.01768779754638672,2025-09-20T17:51:40.447249,light
single_pessimistic,load_success,200,0.021979808807373047,2025-09-20T17:51:42.107330,light
single_pessimistic,load_success,200,0.01800394058227539,2025-09-20T17:51:44.126784,light
single_pessimistic,load_success,200,0.01796412467956543,2025-09-20T17:51:46.424764,light
single_pessimistic,load_success,200,0.01910996437072754,2025-09-20T17:51:48.478033,light
single_pessimistic,load_success,200,0.012865066528320312,2025-09-20T17:51:50.967101,light
single_pessimistic,load_success,400,0.008901834487915039,2025-09-20T17:51:53.363981,light
single_pessimistic,load_success,400,0.0076639652252197266,2025-09-20T17:51:55.455066,light
single_pessimistic,load_success,400,0.009418964385986328,2025-09-20T17:51:57.845849,light
single_pessimistic,load_stock_failure,400,0.008611679077148438,2025-09-20T17:52:00.189039,light
single_pessimistic,load_success,400,0.009778976440429688,2025-09-20T17:52:02.568286,light
single_pessimistic,load_stock_failure,400,0.009833097457885742,2025-09-20T17:52:04.222689,light
single_pessimistic,load_success,400,0.012930870056152344,2025-09-20T17:52:06.544507,light
single_pessimistic,load_success,400,0.009780168533325195,2025-09-20T17:52:08.149629,light
single_pessimistic,load_stock_failure,400,0.024539947509765625,2025-09-20T17:52:10.202513,light
single_pessimistic,load_success,400,0.011088848114013672,2025-09-20T17:52:11.859379,light
single_pessimistic,load_success,400,0.013247013092041016,2025-09-20T17:52:13.529467,light
single_pessimistic,load_success,400,0.008230209350585938,2025-09-20T17:52:15.236457,light
single_pessimistic,load_success,400,0.009451866149902344,2025-09-20T17:52:16.903534,light
single_pessimistic,load_success,400,0.009065866470336914,2025-09-20T17:52:18.886548,light
single_pessimistic,load_success,400,0.010484933853149414,2025-09-20T17:52:20.438854,light
single_pessimistic,load_success,400,0.010046958923339844,2025-09-20T17:52:22.792459,light
single_pessimistic,load_payment_failure,400,0.009089946746826172,2025-09-20T17:52:25.007648,light
single_pessimistic,load_success,400,0.009997129440307617,2025-09-20T17:52:27.445134,light
single_pessimistic,load_success,400,0.009206056594848633,2025-09-20T17:52:28.998732,light
single_pessimistic,load_success,400,0.010637044906616211,2025-09-20T17:52:30.993723,light
single_pessimistic,load_stock_failure,400,0.009524106979370117,2025-09-20T17:52:32.855221,light
single_pessimistic,load_success,400,0.010619878768920898,2025-09-20T17:52:35.152260,light
single_pessimistic,load_success,400,0.009835004806518555,2025-09-20T17:52:37.475695,light
single_pessimistic,load_success,400,0.010683059692382812,2025-09-20T17:52:39.699912,light
single_pessimistic,load_success,400,0.009297847747802734,2025-09-20T17:52:41.920902,light
single_pessimistic,load_success,400,0.010027170181274414,2025-09-20T17:52:43.438811,light
single_pessimistic,load_success,400,0.009732723236083984,2025-09-20T17:52:45.618280,light
single_pessimistic,load_success,400,0.009607315063476562,2025-09-20T17:52:47.137029,light
single_pessimistic,load_success,400,0.00861215591430664,2025-09-20T17:52:48.874830,light
single_pessimistic,load_stock_failure,400,0.010224103927612305,2025-09-20T17:52:50.923986,light
single_pessimistic,load_success,400,0.009961843490600586,2025-09-20T17:52:52.692910,light
single_pessimistic,load_success,400,0.011873006820678711,2025-09-20T17:52:54.956332,light
single_pessimistic,load_success,400,0.010513067245483398,2025-09-20T17:52:56.826392,light
single_pessimistic,load_success,400,0.010383844375610352,2025-09-20T17:52:59.327597,light
single_pessimistic,load_success,200,0.08641409873962402,2025-09-20T17:51:30.473503,light
single_pessimistic,load_success,200,0.009039878845214844,2025-09-20T17:51:32.695396,light
single_pessimistic,load_success,200,0.018137216567993164,2025-09-20T17:51:34.786618,light
single_pessimistic,load_success,200,0.01218414306640625,2025-09-20T17:51:36.858897,light
single_pessimistic,load_success,200,0.01568007469177246,2025-09-20T17:51:39.018349,light
single_pessimistic,load_success,200,0.020161867141723633,2025-09-20T17:51:40.579068,light
single_pessimistic,load_success,200,0.018327713012695312,2025-09-20T17:51:42.663487,light
single_pessimistic,load_success,200,0.022757291793823242,2025-09-20T17:51:45.122561,light
single_pessimistic,load_success,200,0.0180051326751709,2025-09-20T17:51:46.880550,light
single_pessimistic,load_success,400,0.00956583023071289,2025-09-20T17:51:49.207661,light
single_pessimistic,load_success,400,0.009466171264648438,2025-09-20T17:51:51.552137,light
single_pessimistic,load_success,400,0.010561943054199219,2025-09-20T17:51:53.995394,light
single_pessimistic,load_success,400,0.009047985076904297,2025-09-20T17:51:56.087576,light
single_pessimistic,load_stock_failure,400,0.009671926498413086,2025-09-20T17:51:57.858502,light
single_pessimistic,load_success,400,0.010251760482788086,2025-09-20T17:51:59.713086,light
single_pessimistic,load_success,400,0.010318994522094727,2025-09-20T17:52:01.403295,light
single_pessimistic,load_success,400,0.009215831756591797,2025-09-20T17:52:03.746346,light
single_pessimistic,load_success,400,0.011205911636352539,2025-09-20T17:52:06.101222,light
single_pessimistic,load_success,400,0.009305715560913086,2025-09-20T17:52:07.938388,light
single_pessimistic,load_success,400,0.010167121887207031,2025-09-20T17:52:09.708279,light
single_pessimistic,load_success,400,0.009663820266723633,2025-09-20T17:52:12.023559,light
single_pessimistic,load_success,400,0.009536027908325195,2025-09-20T17:52:14.525254,light
single_pessimistic,load_success,400,0.009280920028686523,2025-09-20T17:52:16.516187,light
single_pessimistic,load_success,400,0.009591102600097656,2025-09-20T17:52:18.043855,light
single_pessimistic,load_stock_failure,400,0.007611989974975586,2025-09-20T17:52:20.264120,light
single_pessimistic,load_success,400,0.009341239929199219,2025-09-20T17:52:22.498612,light
single_pessimistic,load_success,400,0.006742954254150391,2025-09-20T17:52:24.959612,light
single_pessimistic,load_success,400,0.010614156723022461,2025-09-20T17:52:27.267655,light
single_pessimistic,load_success,400,0.010609865188598633,2025-09-20T17:52:29.108798,light
single_pessimistic,load_success,400,0.010375022888183594,2025-09-20T17:52:30.943591,light
single_pessimistic,load_success,400,0.00911092758178711,2025-09-20T17:52:33.125896,light
single_pessimistic,load_success,400,0.010068416595458984,2025-09-20T17:52:34.837639,light
single_pessimistic,load_success,400,0.01048898696899414,2025-09-20T17:52:36.404634,light
single_pessimistic,load_success,400,0.008690834045410156,2025-09-20T17:52:38.821798,light
single_pessimistic,load_success,400,0.009123802185058594,2025-09-20T17:52:40.927758,light
single_pessimistic,load_success,400,0.010282039642333984,2025-09-20T17:52:42.704501,light
single_pessimistic,load_success,400,0.014840126037597656,2025-09-20T17:52:44.413405,light
single_pessimistic,load_success,400,0.00885915756225586,2025-09-20T17:52:46.589961,light
single_pessimistic,load_success,400,0.014395952224731445,2025-09-20T17:52:48.568872,light
single_pessimistic,load_success,400,0.007486820220947266,2025-09-20T17:52:50.724503,light
single_pessimistic,load_success,400,0.010168075561523438,2025-09-20T17:52:52.724955,light
single_pessimistic,load_success,400,0.010634660720825195,2025-09-20T17:52:54.992181,light
single_pessimistic,load_success,400,0.01011204719543457,2025-09-20T17:52:56.790783,light
single_pessimistic,load_success,400,0.010480165481567383,2025-09-20T17:52:58.477720,light
single_pessimistic,load_success,400,0.009865999221801758,2025-09-20T17:53:00.393724,light
single_pessimistic,load_success,200,0.0801699161529541,2025-09-20T17:51:30.467383,light
single_pessimistic,load_success,200,0.01241612434387207,2025-09-20T17:51:32.268269,light
single_pessimistic,load_success,200,0.016017913818359375,2025-09-20T17:51:34.035012,light
single_pessimistic,load_success,200,0.0250089168548584,2025-09-20T17:51:36.030566,light
single_pessimistic,load_success,200,0.024559736251831055,2025-09-20T17:51:37.680743,light
single_pessimistic,load_stock_failure,400,0.012558937072753906,2025-09-20T17:51:39.688558,light
single_pessimistic,load_success,200,0.019032716751098633,2025-09-20T17:51:41.819217,light
single_pessimistic,load_success,200,0.01997089385986328,2025-09-20T17:51:44.117473,light
single_pessimistic,load_success,200,0.02228093147277832,2025-09-20T17:51:46.155057,light
single_pessimistic,load_success,400,0.010257959365844727,2025-09-20T17:51:48.384955,light
single_pessimistic,load_success,400,0.010223150253295898,2025-09-20T17:51:50.460740,light
single_pessimistic,load_stock_failure,400,0.009076833724975586,2025-09-20T17:51:52.526291,light
single_pessimistic,load_success,400,0.010008096694946289,2025-09-20T17:51:54.707920,light
single_pessimistic,load_success,400,0.0058422088623046875,2025-09-20T17:51:56.469496,light
single_pessimistic,load_success,400,0.009541988372802734,2025-09-20T17:51:58.112330,light
single_pessimistic,load_success,400,0.010418176651000977,2025-09-20T17:52:00.132786,light
single_pessimistic,load_success,400,0.009958982467651367,2025-09-20T17:52:01.943617,light
single_pessimistic,load_success,400,0.010103940963745117,2025-09-20T17:52:03.828151,light
single_pessimistic,load_stock_failure,400,0.009807825088500977,2025-09-20T17:52:05.451565,light
single_pessimistic,load_success,400,0.009412288665771484,2025-09-20T17:52:06.969052,light
single_pessimistic,load_stock_failure,400,0.008363008499145508,2025-09-20T17:52:08.758942,light
single_pessimistic,load_success,400,0.01026010513305664,2025-09-20T17:52:10.922423,light
single_pessimistic,load_success,400,0.009881019592285156,2025-09-20T17:52:12.462481,light
single_pessimistic,load_success,400,0.010017156600952148,2025-09-20T17:52:14.192053,light
single_pessimistic,load_success,400,0.010320901870727539,2025-09-20T17:52:16.229168,light
single_pessimistic,load_success,400,0.010790824890136719,2025-09-20T17:52:18.133315,light
single_pessimistic,load_success,400,0.011796951293945312,2025-09-20T17:52:19.773644,light
single_pessimistic,load_success,400,0.009794235229492188,2025-09-20T17:52:21.313975,light
single_pessimistic,load_success,400,0.010942220687866211,2025-09-20T17:52:23.086092,light
single_pessimistic,load_success,400,0.00963282585144043,2025-09-20T17:52:25.028101,light
single_pessimistic,load_stock_failure,400,0.010099172592163086,2025-09-20T17:52:26.803196,light
single_pessimistic,load_success,400,0.009605169296264648,2025-09-20T17:52:28.563624,light
single_pessimistic,load_success,400,0.010092020034790039,2025-09-20T17:52:30.228789,light
single_pessimistic,load_success,400,0.009835004806518555,2025-09-20T17:52:32.374918,light
single_pessimistic,load_success,400,0.013470172882080078,2025-09-20T17:52:34.085376,light
single_pessimistic,load_success,400,0.005089998245239258,2025-09-20T17:52:36.489036,light
single_pessimistic,load_success,400,0.011291265487670898,2025-09-20T17:52:38.628387,light
single_pessimistic,load_success,400,0.010550975799560547,2025-09-20T17:52:40.144367,light
single_pessimistic,load_success,400,0.011187076568603516,2025-09-20T17:52:42.647354,light
single_pessimistic,load_success,400,0.013547897338867188,2025-09-20T17:52:44.418332,light
single_pessimistic,load_success,400,0.007812976837158203,2025-09-20T17:52:46.140437,light
single_pessimistic,load_success,400,0.009286880493164062,2025-09-20T17:52:48.530224,light
single_pessimistic,load_success,400,0.010557889938354492,2025-09-20T17:52:50.348692,light
single_pessimistic,load_success,400,0.00988316535949707,2025-09-20T17:52:52.633631,light
single_pessimistic,load_success,400,0.010434150695800781,2025-09-20T17:52:54.604752,light
single_pessimistic,load_success,400,0.0169830322265625,2025-09-20T17:52:56.754782,light
single_pessimistic,load_success,400,0.009720087051391602,2025-09-20T17:52:59.159667,light
single_pessimistic,load_success,200,0.09290909767150879,2025-09-20T17:51:30.480247,light
single_pessimistic,load_success,200,0.010676145553588867,2025-09-20T17:51:32.639120,light
single_pessimistic,load_success,200,0.017861127853393555,2025-09-20T17:51:34.786863,light
single_pessimistic,load_stock_failure,400,0.010127782821655273,2025-09-20T17:51:36.417709,light
single_pessimistic,load_success,200,0.01856398582458496,2025-09-20T17:51:38.912978,light
single_pessimistic,load_success,200,0.026417255401611328,2025-09-20T17:51:41.397457,light
single_pessimistic,load_success,200,0.02503180503845215,2025-09-20T17:51:43.858524,light
single_pessimistic,load_stock_failure,400,0.00908803939819336,2025-09-20T17:51:45.853141,light
single_pessimistic,load_success,200,0.011205911636352539,2025-09-20T17:51:47.565885,light
single_pessimistic,load_success,200,0.022981882095336914,2025-09-20T17:51:49.891046,light
single_pessimistic,load_success,400,0.01098179817199707,2025-09-20T17:51:51.547987,light
single_pessimistic,load_success,400,0.00959014892578125,2025-09-20T17:51:53.936494,light
single_pessimistic,load_success,400,0.0106048583984375,2025-09-20T17:51:55.766658,light
single_pessimistic,load_success,400,0.008926153182983398,2025-09-20T17:51:57.937453,light
single_pessimistic,load_success,400,0.008449077606201172,2025-09-20T17:52:00.151639,light
single_pessimistic,load_stock_failure,400,0.00958704948425293,2025-09-20T17:52:01.896132,light
single_pessimistic,load_success,400,0.010035991668701172,2025-09-20T17:52:03.775028,light
single_pessimistic,load_success,400,0.0079498291015625,2025-09-20T17:52:05.370800,light
single_pessimistic,load_success,400,0.009946107864379883,2025-09-20T17:52:07.759768,light
single_pessimistic,load_success,400,0.009866952896118164,2025-09-20T17:52:09.373447,light
single_pessimistic,load_success,400,0.006217002868652344,2025-09-20T17:52:11.265774,light
single_pessimistic,load_success,400,0.009288311004638672,2025-09-20T17:52:13.381955,light
single_pessimistic,load_success,400,0.00991511344909668,2025-09-20T17:52:15.158226,light
single_pessimistic,load_success,400,0.0070798397064208984,2025-09-20T17:52:17.469091,light
single_pessimistic,load_success,400,0.01307225227355957,2025-09-20T17:52:19.774335,light
single_pessimistic,load_success,400,0.010231256484985352,2025-09-20T17:52:22.067902,light
single_pessimistic,load_success,400,0.009623050689697266,2025-09-20T17:52:23.646050,light
single_pessimistic,load_success,400,0.009268999099731445,2025-09-20T17:52:25.236848,light
single_pessimistic,load_success,400,0.009935855865478516,2025-09-20T17:52:26.870896,light
single_pessimistic,load_success,400,0.0090789794921875,2025-09-20T17:52:28.626568,light
single_pessimistic,load_success,400,0.012365102767944336,2025-09-20T17:52:31.040882,light
single_pessimistic,load_success,400,0.011615276336669922,2025-09-20T17:52:33.078522,light
single_pessimistic,load_success,400,0.009865999221801758,2025-09-20T17:52:34.755809,light
single_pessimistic,load_success,400,0.012251853942871094,2025-09-20T17:52:36.700847,light
single_pessimistic,load_success,400,0.008764028549194336,2025-09-20T17:52:39.146138,light
single_pessimistic,load_success,400,0.01228475570678711,2025-09-20T17:52:40.799471,light
single_pessimistic,load_success,400,0.010024070739746094,2025-09-20T17:52:42.646712,light
single_pessimistic,load_success,400,0.009562015533447266,2025-09-20T17:52:44.656459,light
single_pessimistic,load_success,400,0.009314775466918945,2025-09-20T17:52:46.721041,light
single_pessimistic,load_success,400,0.009685993194580078,2025-09-20T17:52:48.321109,light
single_pessimistic,load_success,400,0.010109901428222656,2025-09-20T17:52:50.474191,light
single_pessimistic,load_payment_failure,400,0.00931096076965332,2025-09-20T17:52:52.954875,light
single_pessimistic,load_success,400,0.011578083038330078,2025-09-20T17:52:54.752083,light
single_pessimistic,load_success,400,0.009948253631591797,2025-09-20T17:52:56.441095,light
single_pessimistic,load_success,400,0.009937763214111328,2025-09-20T17:52:58.546289,light
single_pessimistic,load_success,200,0.07447099685668945,2025-09-20T17:51:30.461936,light
single_pessimistic,load_payment_failure,400,0.0062580108642578125,2025-09-20T17:51:32.625288,light
single_pessimistic,load_success,200,0.017514944076538086,2025-09-20T17:51:34.832532,light
single_pessimistic,load_success,200,0.01686882972717285,2025-09-20T17:51:36.640709,light
single_pessimistic,load_success,200,0.017961978912353516,2025-09-20T17:51:39.144282,light
single_pessimistic,load_success,200,0.021596193313598633,2025-09-20T17:51:40.768738,light
single_pessimistic,load_success,200,0.018094778060913086,2025-09-20T17:51:42.367440,light
single_pessimistic,load_success,200,0.019340038299560547,2025-09-20T17:51:44.778261,light
single_pessimistic,load_success,200,0.019891023635864258,2025-09-20T17:51:47.044012,light
single_pessimistic,load_success,400,0.013453006744384766,2025-09-20T17:51:49.162052,light
single_pessimistic,load_success,400,0.011748075485229492,2025-09-20T17:51:50.830404,light
single_pessimistic,load_success,400,0.009658098220825195,2025-09-20T17:51:53.146716,light
single_pessimistic,load_success,400,0.010315895080566406,2025-09-20T17:51:55.137931,light
single_pessimistic,load_stock_failure,400,0.010291814804077148,2025-09-20T17:51:57.206201,light
single_pessimistic,load_success,400,0.009737968444824219,2025-09-20T17:51:59.518340,light
