total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
50000,50000,0.0,247.04658018156258,4.00964991569519,3.9489269256591797,5.198264122009276,8.428134918212898,0.9050369262695312,43.07818412780762,1-coordinator-ring,heavy,高負荷,2025-09-12T13:22:34.818648,100,202.3909821510315,0.0526453932413741,0.06403193612774451,27565056.0,72646656.0,67242868736.0,0.04396256342178742,0.05936254980079682,29776896.0,68976640.0,67242868736.0
