total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
1000,1000,0.0,255.6224794229372,3.87536358833313,3.8405656814575195,4.899823665618896,5.983233451843259,2.3720264434814453,7.4310302734375,10-leaderboard,light,軽負荷,2025-09-12T14:22:45.479632,10,3.9120190143585205,0.04833651505090748,0.06410358565737052,51445760.0,65970176.0,33621434368.0,0.03879725623380106,0.050828343313373256,51609600.0,66134016.0,33621434368.0
