total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration
1000,1000,0.0,2117.9973297190954,4.471416473388672,4.1915178298950195,6.533253192901611,11.15040063858032,1.7518997192382812,17.6389217376709,9-session-store,light,軽負荷,2025-09-11T12:59:57.089529,10,0.47214412689208984
