total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
1000,1000,0.0,125.64087855370691,7.886355400085449,8.4761381149292,10.090267658233643,11.158289909362793,2.6221275329589844,17.444849014282227,5-cache-aside,light,軽負荷,2025-09-12T13:47:03.077026,10,7.959192991256714,0.16102286794273338,0.415439121756487,69581482.66666667,90546176.0,50432151552.0,0.027148221341267206,0.04992023928215354,51217749.333333336,81010688.0,50432151552.0
