total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
10000,10000,0.0,179.52195527065138,5.5184221267700195,6.047606468200684,7.824230194091796,9.070236682891847,1.1782646179199219,20.355224609375,5-cache-aside,medium,中負荷,2025-09-12T08:05:35.825298,50,55.70349311828613,0.02703414104005575,0.048745019920318725,88189610.66666667,126152704.0,50432151552.0,0.025320779933645836,0.04732534930139721,51677866.666666664,74477568.0,50432151552.0
