total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
10000,10000,0.0,257.42426447636797,3.8489227056503297,3.8487911224365234,4.96537685394287,6.0537195205688485,1.2998580932617188,30.40909767150879,8-line-streams,medium,中負荷,2025-09-12T14:11:16.034602,50,38.84637689590454,0.049145978152929495,0.06209533267130089,37160960.0,62693376.0,33621434368.0,0.0448675069319405,0.0618444666001994,36497408.0,60641280.0,33621434368.0
