total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration
10000,10000,0.0,308.8420170949707,3.2046802759170534,3.2181739807128906,4.430782794952393,5.038976669311523,1.3229846954345703,27.909278869628906,7-rate-limiting,medium,中負荷,2025-09-11T21:21:25.094533,50,32.379014015197754
