total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration
10000,10000,0.0,215.19409767733023,4.5980384111404415,4.673957824707031,6.612086296081539,7.624111175537114,1.2481212615966797,21.958112716674805,3-sharding-replica,medium,中負荷,2025-09-11T21:15:27.757061,50,46.46967601776123
