total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
1000,1000,0.0,230.1736939097239,4.307513952255249,4.3784379959106445,5.691015720367432,6.461212635040283,2.254009246826172,24.873971939086914,3-sharding-replica,light,軽負荷,2025-09-12T13:32:46.576274,10,4.344545125961304,0.04735957609482626,0.055896414342629486,34397184.0,78299136.0,67242868736.0,0.045853399959483114,0.05046673286991062,32623616.0,71241728.0,67242868736.0
