total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration
1000,1000,0.0,293.4767519446149,3.374809741973877,3.589749336242676,5.0122857093811035,5.984928607940673,0.8900165557861328,15.598058700561523,10-leaderboard,light,軽負荷,2025-09-11T20:48:19.951415,10,3.4074249267578125
