total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
1000,1000,0.0,225.4911954059472,4.387263536453247,4.156947135925293,6.061124801635742,6.885864734649657,2.9230117797851562,13.295173645019531,8-line-streams,light,軽負荷,2025-09-12T08:25:41.673672,10,4.434762954711914,0.041215482266073064,0.047896311066799604,42258432.0,61272064.0,33621434368.0,0.03825390131791504,0.05228315054835493,42409984.0,61767680.0,33621434368.0
