total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
50000,202,99.59599999999999,0.8915746291262676,3.987017244395643,3.8524866104125977,5.377399921417236,8.091051578521746,2.579212188720703,9.684324264526367,6-bloom-sstable,heavy,高負荷,2025-09-12T14:02:19.309846,100,226.5654420852661,0.053737700001336874,0.05996011964107677,22029312.0,64057344.0,67242868736.0,0.0475410363289718,0.05858706467661691,938696704.0,3736764416.0,67242868736.0
