total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
50000,50000,0.0,131.545441333757,7.534616045951843,8.135080337524414,10.055792331695555,11.657028198242193,1.2769699096679688,26.268959045410156,5-cache-aside,heavy,高負荷,2025-09-12T13:55:14.006546,100,380.0967900753021,0.02785328609126141,0.06409770687936192,58462208.0,73719808.0,50432151552.0,0.03782814543817152,0.08236399604352126,44269568.0,68374528.0,50432151552.0
