total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration
1000,1000,0.0,186.27028168251604,5.304449081420898,5.093097686767578,7.030713558197021,7.668118476867676,3.259897232055664,10.009050369262695,7-rate-limiting,light,軽負荷,2025-09-11T20:46:10.825549,10,5.368542909622192
