total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
1000,1000,0.0,300.15419536704,3.301426887512207,3.12960147857666,4.889321327209472,5.920977592468262,1.3878345489501953,9.603738784790039,1-coordinator-ring,light,軽負荷,2025-09-12T13:17:53.815554,10,3.331620931625366,0.05397660042795091,0.06768774703557312,37573632.0,91193344.0,67242868736.0,0.0442158387593903,0.056875,35053568.0,80916480.0,67242868736.0
