total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
10000,10000,0.0,248.46817499099916,3.9859688520431518,3.9168596267700195,5.329012870788572,6.588938236236572,1.7049312591552734,33.29586982727051,1-coordinator-ring,medium,中負荷,2025-09-12T13:18:53.226589,50,40.24660301208496,0.04192980559897293,0.05187872763419483,35005440.0,80723968.0,67242868736.0,0.05118044724409126,0.06388059701492538,27565056.0,72646656.0,67242868736.0
