total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
50000,50000,0.0,249.06316254186623,3.9783297061920164,3.8900375366210938,5.085957050323485,8.797883987426758,1.1219978332519531,34.13724899291992,8-line-streams,heavy,高負荷,2025-09-12T14:14:47.948002,100,200.75228905677795,0.0549601593625498,0.06024900398406374,34588672.0,60153856.0,33621434368.0,0.04455754657871093,0.058013902681231376,46553088.0,65400832.0,33621434368.0
