total_requests,successful_requests,error_rate,qps,avg_response_time,median_response_time,p95_response_time,p99_response_time,min_response_time,max_response_time,service_name,pattern_name,pattern_description,timestamp,clients,duration,initial_cpu_avg,initial_cpu_max,initial_mem_usage_avg,initial_mem_usage_max,initial_mem_limit_total,final_cpu_avg,final_cpu_max,final_mem_usage_avg,final_mem_usage_max,final_mem_limit_total
10000,10000,0.0,289.71602413705244,3.4185478925704955,3.454923629760742,4.621028900146484,5.380210876464845,1.3709068298339844,33.88381004333496,9-session-store,medium,中負荷,2025-09-12T08:32:08.936765,50,34.5165581703186,0.03399876683741226,0.04287848605577689,53415936.0,68083712.0,33621434368.0,0.03799773454157782,0.04781094527363184,46010368.0,66027520.0,33621434368.0
